Date,Open,High,Low,Close,Adj Close,Volume
2018-09-04,249.333328,249.699997,244.899994,245.916672,204.971024,269586
2018-09-05,245.000000,245.233337,242.600006,243.350006,202.831711,271797
2018-09-06,243.933334,247.666672,243.933334,245.916672,204.971024,146394
2018-09-07,245.666672,246.666672,243.750000,245.266663,204.429245,187938
2018-09-10,245.333328,246.066666,243.666672,245.033340,204.234741,160941
2018-09-11,245.533340,247.000000,243.899994,244.449997,203.748566,172317
2018-09-12,243.399994,244.333328,238.666672,243.716660,203.137314,279930
2018-09-14,243.716660,247.016663,242.766663,243.566666,203.012299,300741
2018-09-17,243.666672,260.966675,243.666672,259.566681,216.348267,1705680
2018-09-18,259.566681,261.333344,251.800003,252.616669,210.555435,524922
2018-09-19,252.616669,252.616669,244.000000,245.383331,204.526474,499173
2018-09-21,252.000000,252.933334,236.716660,239.133331,199.317123,1722498
2018-09-24,241.766663,242.666672,237.333328,240.633331,200.567368,379122
2018-09-25,241.666672,241.666672,236.833328,239.383331,199.525513,279543
2018-09-26,240.000000,241.466660,236.333328,237.199997,197.705704,215340
2018-09-27,238.933334,241.166672,230.366669,232.383331,193.690994,468666
2018-09-28,235.666672,235.983337,227.000000,227.699997,189.787491,395100
2018-10-01,229.399994,229.399994,222.733337,224.550003,187.161942,454746
2018-10-03,225.333328,226.483337,222.666672,224.133331,186.814651,419106
2018-10-04,222.666672,229.699997,222.399994,224.466660,187.092468,488760
2018-10-05,224.166672,226.149994,218.000000,220.716660,183.966858,395523
2018-10-08,219.933334,223.333328,218.000000,218.983337,182.522125,307383
2018-10-09,219.050003,219.949997,210.333328,211.166672,176.006973,609087
2018-10-10,212.149994,216.000000,211.666672,212.983337,177.521164,338853
2018-10-11,211.316666,214.666672,208.000000,210.016663,175.048447,365331
2018-10-12,211.883331,214.716660,210.666672,211.566666,176.340363,264837
2018-10-15,213.983337,213.983337,210.666672,212.916672,177.465591,174198
2018-10-16,213.000000,217.933334,212.333328,213.449997,177.910110,277299
2018-10-17,215.966660,216.616669,211.866669,212.583328,177.187729,183465
2018-10-19,212.000000,213.116669,209.050003,209.616669,174.715057,391278
2018-10-22,210.333328,211.899994,207.116669,207.699997,173.117493,222450
2018-10-23,207.000000,209.633331,203.350006,204.250000,170.241943,207237
2018-10-24,204.833328,206.000000,201.683334,202.833328,169.061157,324150
2018-10-25,202.000000,202.933334,198.666672,201.283340,167.769257,424902
2018-10-26,202.283340,202.333328,196.666672,199.266663,166.088333,537192
2018-10-29,200.116669,204.666672,199.333328,199.949997,166.657883,310206
2018-10-30,200.166672,203.333328,199.666672,200.166672,166.838501,316386
2018-10-31,201.666672,205.166672,198.683334,200.083328,166.769012,385113
2018-11-01,201.333328,206.666672,200.333328,205.083328,170.936508,255468
2018-11-02,206.666672,210.300003,205.333328,208.283340,173.603699,300297
2018-11-05,207.899994,207.899994,203.333328,203.983337,170.019669,156255
2018-11-06,204.883331,205.416672,201.716660,202.399994,168.699982,147927
2018-11-07,203.333328,207.333328,203.333328,206.533340,172.145096,88980
2018-11-09,206.666672,209.149994,205.366669,208.566666,173.839890,157005
2018-11-12,210.000000,210.000000,205.566666,206.050003,171.742233,155079
2018-11-13,205.666672,207.699997,205.350006,206.933334,172.478516,117951
2018-11-14,206.666672,208.633331,205.333328,206.066666,171.756134,108084
2018-11-15,206.333328,207.949997,204.366669,205.333328,171.144897,108681
2018-11-16,205.100006,206.666672,203.333328,204.000000,170.033569,137520
2018-11-19,203.666672,206.183334,201.716660,203.116669,169.297318,151431
2018-11-20,203.100006,205.066666,200.333328,200.983337,167.519180,134469
2018-11-21,201.133331,202.333328,198.750000,200.883331,167.435806,150879
2018-11-22,201.983337,201.983337,199.666672,200.000000,166.699585,111006
2018-11-26,201.066666,201.666672,199.250000,199.566666,166.338394,94518
2018-11-27,199.600006,200.333328,198.699997,199.199997,166.032791,187458
2018-11-28,203.016663,205.333328,199.216660,199.783340,166.519012,349251
2018-11-29,200.800003,201.983337,199.166672,199.949997,166.657883,147243
2018-11-30,200.966660,203.300003,199.983337,201.750000,168.158188,193383
2018-12-03,202.616669,202.616669,200.050003,200.416672,167.046860,125271
2018-12-04,200.666672,201.133331,199.716660,200.000000,166.699585,137523
2018-12-05,199.333328,199.916672,198.666672,198.833328,165.727142,132990
2018-12-06,198.333328,202.666672,198.333328,201.533340,167.977600,209436
2018-12-07,201.666672,203.333328,200.333328,202.033340,168.394363,142350
2018-12-10,201.666672,202.633331,199.033340,201.500000,172.211777,189249
2018-12-11,198.333328,202.033340,198.333328,201.733337,173.849167,131136
2018-12-12,203.383331,205.283340,200.433334,204.533340,176.262146,243669
2018-12-13,206.333328,206.666672,200.399994,201.100006,173.303360,267864
2018-12-14,201.649994,202.633331,199.850006,200.116669,172.455963,214521
2018-12-17,201.300003,201.866669,199.683334,200.366669,172.671402,190113
2018-12-18,200.366669,200.966660,199.350006,200.133331,172.470306,233913
2018-12-19,200.333328,202.300003,200.333328,201.199997,173.389542,384804
2018-12-20,201.350006,201.666672,199.066666,199.266663,171.723434,269304
2018-12-21,198.833328,201.000000,192.333328,194.750000,167.831070,957180
2018-12-24,195.000000,198.016663,195.000000,196.833328,169.626450,168606
2018-12-26,195.016663,196.666672,191.183334,195.533340,168.506149,337917
2018-12-27,195.350006,196.683334,195.350006,196.283340,169.152481,115323
2018-12-28,196.000000,196.500000,195.016663,195.916672,168.836502,100209
2018-12-31,196.666672,201.483337,196.666672,199.466660,171.895767,264042
2019-01-01,199.666672,201.283340,199.466660,200.366669,172.671402,195270
2019-01-02,200.366669,200.816666,199.066666,199.533340,171.953247,159435
2019-01-03,199.633331,200.000000,197.399994,197.933334,170.574402,135837
2019-01-04,198.000000,200.149994,197.300003,199.466660,171.895767,115620
2019-01-07,200.000000,200.333328,197.633331,199.199997,171.665985,173547
2019-01-08,200.000000,200.000000,198.416672,198.966660,171.464890,95718
2019-01-09,199.600006,199.600006,196.783340,198.333328,170.919113,83070
2019-01-10,198.350006,201.899994,198.050003,199.233337,171.694717,465567
2019-01-11,199.433334,200.000000,198.016663,198.816666,171.335648,316848
2019-01-14,200.000000,200.000000,197.550003,197.783340,170.445145,155337
2019-01-15,198.000000,199.199997,197.666672,197.850006,170.502609,103824
2019-01-16,199.966660,199.966660,198.000000,198.250000,170.847305,149340
2019-01-17,198.366669,199.250000,197.350006,197.883331,170.531326,111921
2019-01-18,199.500000,199.500000,197.333328,197.566666,170.258423,73680
2019-01-21,198.983337,198.983337,197.133331,197.233337,169.971161,142761
2019-01-22,198.283340,198.283340,196.683334,197.166672,169.913712,207078
2019-01-23,197.166672,197.916672,196.916672,197.083328,169.841904,428289
2019-01-24,197.350006,197.666672,196.333328,197.166672,169.913712,95511
2019-01-25,197.966660,198.333328,195.716660,196.300003,169.166824,140604
2019-01-28,196.333328,197.433334,194.666672,196.166672,169.051941,178422
2019-01-29,196.666672,198.783340,195.066666,196.000000,168.908295,93573
2019-01-30,196.766663,199.333328,196.216660,196.333328,169.195572,92712
2019-01-31,196.666672,197.383331,195.683334,196.483337,169.324844,132672
2019-02-01,197.233337,198.000000,195.333328,196.083328,168.980118,120855
2019-02-04,196.283340,197.800003,191.766663,193.716660,166.940567,148275
2019-02-05,193.800003,193.816666,190.383331,190.916672,164.527603,114750
2019-02-06,192.666672,192.666672,186.666672,187.899994,161.927933,172722
2019-02-07,189.000000,189.500000,178.216660,188.483337,162.430618,302520
2019-02-08,188.216660,190.649994,186.666672,190.100006,163.823837,183162
2019-02-11,190.000000,195.833328,185.983337,187.250000,161.367737,325386
2019-02-12,188.000000,190.833328,186.949997,190.483337,164.154160,142878
2019-02-14,190.066666,190.500000,189.333328,190.166672,163.881287,111696
2019-02-15,190.333328,190.333328,186.666672,187.199997,161.324661,129726
2019-02-18,189.300003,189.300003,183.000000,183.550003,158.179184,175323
2019-02-19,183.733337,186.833328,181.666672,182.133331,156.958313,156570
2019-02-20,186.399994,189.333328,185.000000,186.300003,160.549072,482190
2019-02-21,187.000000,188.333328,186.683334,187.466660,161.554474,268956
2019-02-22,188.000000,190.250000,186.666672,189.316666,163.148758,270864
2019-02-25,188.683334,194.483337,188.683334,192.100006,165.547379,298206
2019-02-26,191.333328,191.333328,188.550003,189.149994,163.005142,200436
2019-02-27,190.016663,191.966660,189.416672,189.966660,163.708893,184167
2019-02-28,190.000000,190.983337,189.216660,189.633331,163.421661,138645
2019-03-01,190.000000,190.833328,189.199997,190.233337,163.938721,343518
2019-03-05,190.000000,201.000000,190.000000,200.533340,172.815033,569622
2019-03-06,203.333328,205.916672,202.633331,204.800003,176.491928,386673
2019-03-07,206.433334,206.433334,202.100006,204.416672,176.161591,333093
2019-03-08,204.416672,207.333328,202.716660,205.433334,177.037750,383352
2019-03-11,207.633331,208.333328,205.633331,206.016663,177.540451,261153
2019-03-12,207.033340,210.266663,205.666672,206.816666,178.229858,563421
2019-03-13,208.333328,208.333328,204.383331,205.250000,176.879761,319929
2019-03-14,205.000000,214.333328,204.000000,205.600006,177.181366,1431924
2019-03-15,206.633331,208.883331,205.000000,205.283340,176.908463,383292
2019-03-18,206.666672,206.666672,203.600006,204.016663,175.816864,309675
2019-03-19,203.333328,205.000000,202.333328,202.883331,174.840179,315210
2019-03-20,203.000000,204.500000,202.383331,203.366669,175.256729,887145
2019-03-22,204.333328,204.333328,201.300003,202.016663,174.093338,832488
2019-03-25,203.033340,203.033340,196.399994,196.933334,169.712631,437904
2019-03-26,197.000000,198.250000,195.699997,197.050003,169.813171,467040
2019-03-27,197.050003,205.733337,197.000000,204.133331,175.917419,1628715
2019-03-28,205.333328,206.616669,202.333328,203.533340,175.400360,478113
2019-04-01,204.350006,208.133331,204.350006,205.316666,176.937180,335823
2019-04-02,206.316666,206.316666,204.000000,204.449997,176.190308,227667
2019-04-03,205.949997,205.949997,202.666672,203.016663,174.955109,427641
2019-04-04,203.000000,203.666672,202.333328,202.600006,174.596039,289560
2019-04-05,203.333328,205.733337,202.166672,203.699997,175.543991,571200
2019-04-08,206.333328,210.266663,204.033340,206.383331,177.856415,699036
2019-04-09,206.383331,207.766663,203.699997,207.316666,178.660721,375540
2019-04-10,208.333328,209.266663,207.083328,207.750000,179.034180,315861
2019-04-11,208.000000,209.500000,207.699997,208.483337,179.666153,292413
2019-04-12,209.233337,209.366669,207.333328,208.083328,179.321442,393345
2019-04-15,208.433334,209.000000,206.666672,207.316666,178.660721,164889
2019-04-16,208.300003,209.250000,207.050003,208.199997,179.421967,214746
2019-04-18,208.483337,208.833328,206.750000,207.833328,179.105988,404685
2019-04-22,208.500000,208.500000,205.000000,205.800003,177.353714,264243
2019-04-23,206.133331,206.466660,205.083328,205.649994,177.224442,185481
2019-04-24,206.000000,206.316666,204.933334,205.933334,177.468613,313593
2019-04-25,206.016663,206.699997,205.016663,205.500000,177.095184,124242
2019-04-26,205.833328,206.683334,205.466660,206.149994,177.655319,216546
2019-04-30,205.666672,207.166672,205.133331,206.899994,178.301682,266154
2019-05-02,207.533340,214.933334,206.833328,209.916672,180.901367,924792
2019-05-03,211.466660,212.133331,209.449997,211.300003,182.093491,748017
2019-05-06,211.683334,214.050003,210.666672,211.883331,182.596191,304743
2019-05-07,213.583328,216.000000,211.666672,212.383331,183.027069,412851
2019-05-08,206.666672,207.866669,203.666672,204.949997,176.621216,1055484
2019-05-09,205.000000,206.000000,203.633331,204.250000,176.017975,237207
2019-05-10,204.983337,206.316666,202.383331,203.266663,175.170532,223398
2019-05-13,202.966660,203.333328,198.733337,199.516663,171.938889,371904
2019-05-14,199.666672,200.000000,197.733337,199.783340,172.168686,224028
2019-05-15,200.333328,201.833328,198.699997,199.016663,171.507980,255549
2019-05-16,199.916672,200.000000,198.000000,198.500000,171.062744,236325
2019-05-17,198.666672,199.449997,196.333328,196.983337,169.755722,410157
2019-05-20,202.000000,204.383331,197.500000,198.716660,171.249481,654048
2019-05-21,198.716660,201.833328,198.199997,200.699997,172.958649,386661
2019-05-22,201.649994,201.666672,200.000000,201.433334,173.590637,170832
2019-05-23,201.666672,201.783340,199.333328,200.033340,172.384125,225033
2019-05-24,200.333328,201.383331,198.333328,200.533340,172.815033,216399
2019-05-27,201.333328,204.933334,199.833328,203.466660,175.342911,347415
2019-05-28,203.750000,206.850006,202.050003,206.666672,178.100586,423681
2019-05-29,206.666672,207.000000,204.483337,205.000000,176.664307,173685
2019-05-30,206.649994,206.649994,204.850006,206.016663,177.540451,140424
2019-05-31,206.000000,207.183334,205.199997,206.399994,177.870789,300753
2019-06-03,206.666672,207.000000,204.600006,206.233337,177.727158,173523
2019-06-04,206.983337,208.816666,206.199997,208.066666,179.307098,415806
2019-06-06,208.166672,209.000000,205.416672,205.850006,177.396820,144840
2019-06-07,206.516663,207.000000,205.133331,205.433334,177.037750,135528
2019-06-10,205.766663,207.116669,203.933334,204.250000,176.017975,155166
2019-06-11,204.500000,206.266663,203.850006,204.066666,175.859955,150390
2019-06-12,204.699997,205.583328,204.000000,205.000000,176.664307,95472
2019-06-13,204.916672,205.216660,204.016663,204.433334,176.175964,135810
2019-06-14,206.233337,206.233337,204.333328,204.600006,176.319580,234480
2019-06-17,205.350006,206.066666,204.333328,204.949997,176.621216,152169
2019-06-18,205.000000,205.000000,204.333328,204.500000,176.233398,109461
2019-06-19,205.666672,206.316666,202.566666,203.000000,174.940750,233361
2019-06-20,202.566666,205.666672,201.033340,205.116669,176.764832,207399
2019-06-21,205.116669,205.649994,203.366669,205.233337,176.865372,244941
2019-06-24,205.333328,205.916672,204.333328,204.916672,176.592468,201894
2019-06-25,204.916672,207.550003,204.033340,206.633331,178.071854,401859
2019-06-26,206.333328,206.966660,204.783340,206.433334,177.899521,489429
2019-06-27,205.000000,205.000000,200.000000,203.300003,182.569244,917562
2019-06-28,201.649994,205.500000,199.933334,204.366669,183.527145,414990
2019-07-01,203.666672,203.866669,200.649994,201.699997,181.132401,171285
2019-07-02,202.000000,205.783340,202.000000,205.383331,184.440140,262137
2019-07-03,205.383331,206.000000,204.333328,205.266663,184.335388,203316
2019-07-04,205.600006,206.316666,204.683334,205.899994,184.904129,139095
2019-07-05,205.000000,206.316666,201.683334,202.183334,181.566452,317553
2019-07-08,200.300003,201.383331,198.600006,199.433334,179.096878,201762
2019-07-09,199.000000,199.000000,197.000000,197.350006,177.225983,118476
2019-07-10,197.350006,198.166672,195.333328,196.166672,176.163330,96513
2019-07-11,196.266663,198.649994,190.083328,191.783340,172.226974,202224
2019-07-12,192.000000,192.000000,187.500000,190.199997,170.805084,312930
2019-07-15,191.399994,195.899994,191.399994,194.050003,174.262497,193629
2019-07-16,194.000000,194.600006,193.233337,193.683334,173.933212,87858
2019-07-17,196.666672,199.233337,193.066666,193.783340,174.023010,378786
2019-07-18,193.833328,194.516663,191.699997,191.933334,172.361664,258432
2019-07-19,192.533340,192.699997,190.000000,190.216660,170.820038,224307
2019-07-22,190.833328,190.833328,185.033340,185.600006,166.674149,452742
2019-07-23,185.666672,186.016663,185.000000,185.199997,166.314926,292473
2019-07-24,185.633331,185.866669,183.133331,183.483337,164.773315,289386
2019-07-25,184.666672,187.449997,183.366669,186.600006,167.572174,1003995
2019-07-26,181.666672,182.433334,176.116669,177.533340,159.430054,585357
2019-07-29,176.633331,177.916672,174.716660,175.066666,157.214920,156447
2019-07-30,175.666672,176.750000,174.000000,174.333328,156.556335,183831
2019-07-31,173.699997,173.699997,167.000000,169.416672,152.141037,408381
2019-08-01,169.416672,173.850006,166.416672,166.866669,149.851059,365469
2019-08-02,167.333328,167.850006,158.333328,160.316666,143.968979,676614
2019-08-05,159.983337,159.983337,154.000000,156.033340,140.122437,619926
2019-08-06,156.000000,158.866669,155.316666,155.949997,140.047577,273381
2019-08-07,157.466660,158.266663,155.666672,156.233337,140.302032,178950
2019-08-08,156.666672,156.833328,154.333328,156.583328,140.616348,232698
2019-08-09,156.666672,159.816666,153.683334,154.533340,138.775391,497613
2019-08-13,154.333328,156.516663,152.000000,154.850006,139.059769,311481
2019-08-14,154.850006,155.883331,151.000000,152.316666,136.784744,378000
2019-08-16,152.016663,152.966660,148.733337,149.966660,134.674377,465918
2019-08-19,151.100006,156.133331,149.366669,150.300003,134.973724,518739
2019-08-20,151.316666,163.316666,150.633331,158.166672,142.038223,949710
2019-08-21,159.666672,165.933334,158.933334,163.666672,146.977386,925776
2019-08-22,163.333328,165.649994,160.366669,161.883331,145.375900,659724
2019-08-23,161.666672,164.666672,161.500000,164.283340,147.531174,282663
2019-08-26,168.333328,174.016663,166.133331,172.116669,154.565720,685080
2019-08-27,173.116669,176.966660,173.116669,176.483337,158.487106,284763
2019-08-28,176.333328,179.800003,172.666672,174.983337,157.140060,316983
2019-08-29,173.333328,175.433334,166.666672,169.783340,152.470337,367728
2019-08-30,170.199997,178.300003,169.983337,177.250000,159.175613,244383
2019-09-03,177.666672,179.866669,175.383331,176.949997,158.906189,217806
2019-09-04,178.083328,179.649994,173.733337,175.016663,157.169998,162291
2019-09-05,175.333328,178.500000,175.016663,177.883331,159.744339,152853
2019-09-06,177.666672,178.866669,175.100006,176.016663,158.068024,128997
2019-09-09,176.166672,181.233337,176.166672,180.283340,161.899628,287256
2019-09-11,180.899994,182.666672,180.283340,181.166672,162.692886,163737
2019-09-12,181.666672,182.000000,179.333328,179.600006,161.285980,125652
2019-09-13,178.666672,179.449997,177.333328,178.716660,160.492722,109110
2019-09-16,177.000000,180.000000,177.000000,177.949997,159.804245,117372
2019-09-17,177.666672,182.666672,177.666672,181.850006,163.306549,232311
2019-09-18,181.666672,184.416672,181.066666,182.966660,164.309326,99315
2019-09-19,181.966660,183.000000,179.350006,180.633331,162.213913,108258
2019-09-20,180.016663,183.333328,178.399994,180.716660,162.288773,298527
2019-09-23,186.333328,188.333328,174.000000,178.199997,160.028732,754410
2019-09-24,181.666672,188.333328,180.333328,186.600006,167.572174,890163
2019-09-25,185.666672,188.500000,184.699997,187.683334,168.545044,984822
2019-09-26,188.333328,191.633331,188.333328,189.216660,169.922012,637185
2019-09-27,189.000000,191.666672,188.583328,189.466660,170.146515,325191
2019-09-30,189.000000,190.516663,186.666672,188.083328,168.904236,308673
2019-10-01,188.649994,190.983337,185.366669,188.149994,168.964127,289221
2019-10-03,188.333328,189.166672,185.833328,188.250000,169.053925,270156
2019-10-04,189.866669,189.866669,185.366669,186.199997,167.212952,312879
2019-10-07,185.366669,188.333328,183.333328,184.233337,165.446869,188745
2019-10-09,183.333328,183.333328,176.333328,177.800003,159.669525,397410
2019-10-10,177.666672,177.916672,171.333328,171.716660,154.206512,249990
2019-10-11,171.833328,174.916672,170.699997,171.850006,154.326263,160035
2019-10-14,172.000000,173.266663,170.866669,171.399994,153.922134,154365
2019-10-15,171.000000,173.500000,169.066666,170.366669,152.994171,311670
2019-10-16,171.566666,172.566666,169.699997,170.449997,153.069016,276276
2019-10-17,170.666672,178.000000,170.016663,174.983337,157.140060,237921
2019-10-18,174.333328,176.983337,174.333328,175.883331,157.948288,201825
2019-10-22,178.000000,183.333328,176.000000,181.366669,162.872498,251634
2019-10-23,180.016663,181.550003,178.866669,180.833328,162.393539,104442
2019-10-24,181.316666,185.949997,180.233337,184.766663,165.925797,221826
2019-10-25,184.666672,184.666672,180.433334,180.800003,162.363617,117018
2019-10-27,180.833328,184.666672,180.833328,183.550003,164.833206,40710
2019-10-29,178.100006,186.600006,178.100006,184.300003,165.506714,452514
2019-10-30,184.300003,186.000000,181.666672,182.466660,163.860306,299685
2019-10-31,181.683334,189.316666,181.683334,184.883331,166.030563,447945
2019-11-01,185.800003,186.250000,182.166672,182.933334,164.279404,153564
2019-11-04,183.333328,187.666672,180.666672,182.583328,163.965088,398310
2019-11-05,183.633331,183.633331,178.266663,178.866669,160.627426,388998
2019-11-06,180.000000,182.566666,178.616669,178.983337,160.732193,144627
2019-11-07,178.000000,183.666672,175.366669,180.433334,162.034317,465936
2019-11-08,178.333328,179.983337,175.000000,175.283340,157.409500,232926
2019-11-11,175.000000,177.033340,172.649994,173.649994,155.942703,173073
2019-11-13,173.683334,174.583328,170.333328,171.166672,153.712601,216843
2019-11-14,171.166672,172.000000,167.566666,167.983337,150.853882,199524
2019-11-15,168.333328,169.649994,165.216660,165.866669,148.953049,273744
2019-11-18,165.866669,168.666672,165.866669,167.883331,150.764053,157794
2019-11-19,168.649994,168.983337,165.333328,165.766663,148.863235,181632
2019-11-20,166.600006,167.866669,165.050003,165.649994,148.758469,171969
2019-11-21,166.449997,169.583328,165.666672,167.649994,150.554535,154860
2019-11-22,167.649994,171.666672,167.000000,171.233337,153.772476,204918
2019-11-25,172.583328,172.733337,169.350006,169.750000,152.440384,151842
2019-11-26,170.333328,170.333328,165.000000,165.500000,148.623779,313371
2019-11-27,166.600006,168.316666,165.266663,165.733337,148.833313,183585
2019-11-28,167.449997,168.483337,167.066666,167.916672,150.794006,207849
2019-11-29,166.699997,169.000000,166.699997,168.399994,151.228058,144102
2019-12-02,168.399994,168.666672,166.000000,166.816666,149.806168,120216
2019-12-03,166.666672,168.649994,166.000000,166.783340,149.776245,88227
2019-12-04,167.866669,170.600006,166.300003,168.383331,151.213074,194511
2019-12-05,169.016663,169.866669,167.000000,167.300003,150.240219,112839
2019-12-06,167.033340,168.666672,165.333328,166.000000,149.072754,113667
2019-12-09,167.283340,167.283340,163.666672,164.116669,147.381485,170610
2019-12-10,165.000000,166.316666,163.333328,164.416672,147.650909,96261
2019-12-11,163.750000,164.883331,160.000000,162.649994,146.064377,159573
2019-12-12,161.333328,163.333328,161.333328,162.699997,146.109283,158769
2019-12-13,163.333328,166.333328,163.333328,165.433334,148.563904,109611
2019-12-16,166.333328,166.666672,164.000000,164.300003,147.546143,139092
2019-12-17,165.333328,165.416672,163.366669,163.699997,147.007339,171045
2019-12-18,164.766663,165.183334,162.699997,163.500000,146.827728,168912
2019-12-19,164.383331,165.316666,162.666672,163.116669,146.483444,168789
2019-12-20,163.333328,164.649994,161.833328,162.333328,145.779999,156246
2019-12-23,162.333328,163.283340,160.449997,160.649994,144.268341,226797
2019-12-24,160.666672,161.550003,158.333328,160.100006,143.774414,306630
2019-12-26,160.166672,163.399994,159.016663,160.933334,144.522781,278574
2019-12-27,160.500000,163.633331,160.333328,161.766663,145.271118,363831
2019-12-30,162.933334,164.333328,161.166672,163.033340,146.408646,195390
2019-12-31,163.300003,167.449997,162.533340,167.149994,150.105499,327339
2020-01-01,166.833328,169.033340,165.566666,166.949997,149.925903,162483
2020-01-02,167.933334,177.500000,166.666672,174.166672,156.406677,765807
2020-01-03,174.300003,174.649994,170.033340,171.316666,153.847290,286368
2020-01-06,171.333328,171.666672,165.033340,165.483337,148.608810,265692
2020-01-07,168.000000,169.816666,164.033340,164.949997,148.129852,267825
2020-01-08,163.566666,167.000000,162.116669,163.933334,147.216858,181119
2020-01-09,165.333328,168.333328,165.333328,167.050003,150.015732,190656
2020-01-10,169.333328,174.000000,164.083328,171.633331,154.131683,928653
2020-01-13,172.000000,178.300003,171.000000,174.766663,156.945496,876765
2020-01-14,174.366669,181.616669,173.716660,177.133331,159.070831,893982
2020-01-15,176.966660,181.666672,175.666672,179.733337,161.405731,602424
2020-01-16,180.333328,183.466660,180.333328,181.433334,162.932373,442650
2020-01-17,182.333328,184.600006,181.666672,182.216660,163.635818,256839
2020-01-20,183.333328,184.666672,182.000000,182.633331,164.009995,361929
2020-01-21,182.333328,182.633331,180.000000,180.949997,162.498322,321108
2020-01-22,181.666672,183.000000,176.183334,177.333328,159.250443,310287
2020-01-23,178.333328,179.933334,176.333328,178.283340,160.103577,187185
2020-01-24,178.666672,184.333328,177.733337,182.050003,163.486160,653823
2020-01-27,182.166672,185.183334,179.366669,180.466660,162.064255,583230
2020-01-28,180.350006,182.016663,179.000000,180.283340,161.899628,192486
2020-01-29,180.683334,181.983337,179.083328,180.550003,162.139099,195831
2020-01-30,181.000000,181.016663,177.066666,178.316666,160.133514,184020
2020-01-31,180.000000,180.000000,177.199997,177.800003,159.669525,127011
2020-02-03,176.000000,177.266663,172.699997,174.533340,156.735962,171942
2020-02-04,174.666672,177.866669,174.666672,176.416672,158.427246,126501
2020-02-05,178.333328,178.333328,176.000000,176.666672,158.651749,111771
2020-02-06,176.583328,186.000000,176.583328,182.350006,163.755554,1183770
2020-02-07,184.000000,196.666672,183.333328,191.216660,171.718063,2644563
2020-02-10,192.500000,194.166672,188.333328,190.166672,170.775162,768870
2020-02-11,191.666672,193.449997,189.000000,189.816666,170.460815,547728
2020-02-12,188.333328,188.333328,178.166672,179.733337,161.405731,893403
2020-02-13,179.699997,179.699997,172.366669,173.133331,155.478699,443823
2020-02-14,173.966660,178.000000,173.399994,174.466660,156.676086,352533
2020-02-17,174.333328,175.600006,167.500000,168.866669,151.647125,317412
2020-02-18,168.333328,170.649994,164.199997,169.199997,151.946487,433308
2020-02-19,169.016663,172.966660,168.616669,171.850006,154.326263,293619
2020-02-20,171.850006,173.350006,170.000000,171.750000,154.236435,261777
2020-02-24,171.666672,174.883331,170.666672,171.566666,154.071808,303450
2020-02-25,172.016663,172.100006,167.366669,169.033340,151.796799,203859
2020-02-26,168.333328,168.333328,165.000000,165.683334,148.788422,264108
2020-02-27,166.500000,167.266663,155.449997,156.433334,140.481628,991347
2020-02-28,153.333328,155.000000,150.033340,151.000000,135.602356,816975
2020-03-02,152.333328,154.966660,151.333328,152.449997,136.904480,471177
2020-03-03,152.966660,153.733337,150.750000,151.850006,136.365677,362187
2020-03-04,151.716660,152.733337,142.116669,146.266663,131.351685,819765
2020-03-05,145.350006,148.000000,143.733337,144.233337,129.525696,405117
2020-03-06,141.666672,141.666672,136.699997,138.433334,124.317123,665640
2020-03-09,136.633331,136.633331,131.000000,133.300003,119.707245,816261
2020-03-11,133.000000,135.733337,130.000000,130.383331,117.087982,455442
2020-03-12,128.183334,128.183334,118.666664,120.550003,108.257385,739917
2020-03-13,117.000000,131.399994,108.333336,122.750000,110.233040,804405
2020-03-16,121.666664,121.666664,115.016663,117.316666,105.353745,579915
2020-03-17,114.333336,117.316666,112.683334,113.516663,101.941238,452463
2020-03-18,114.633331,117.849998,105.383331,107.066666,96.148956,522180
2020-03-19,106.666664,106.666664,100.000000,102.000000,91.598946,838782
2020-03-20,103.333336,107.449997,100.733330,104.416664,93.769173,674376
2020-03-23,100.000000,100.666664,93.333336,94.433334,84.803848,674058
2020-03-24,94.949997,98.983330,91.666664,94.550003,84.908623,447786
2020-03-25,91.683334,101.449997,91.683334,99.966667,89.772957,717807
2020-03-26,101.000000,103.333336,92.666664,100.133331,89.922623,964017
2020-03-27,103.000000,106.000000,99.783333,100.183334,89.967522,834378
2020-03-30,100.000000,100.000000,96.050003,96.816666,86.944153,556521
2020-03-31,99.000000,100.516663,97.750000,98.933334,88.844986,713262
2020-04-01,98.800003,99.949997,97.366669,98.633331,88.575569,373617
2020-04-03,99.333336,99.666664,96.300003,99.000000,88.904846,290931
2020-04-07,102.333336,104.316666,100.766663,102.000000,91.598946,815682
2020-04-08,102.000000,107.099998,100.900002,105.216667,94.487587,824247
2020-04-09,107.949997,111.233330,105.666664,110.099998,98.872963,1053510
2020-04-13,113.000000,113.000000,106.733330,110.199997,98.962761,668604
2020-04-15,111.500000,115.000000,110.349998,112.183334,100.743858,809460
2020-04-16,112.333336,123.000000,111.750000,120.666664,108.362137,810531
2020-04-17,125.000000,129.666672,121.666664,128.716660,115.591278,1075011
2020-04-20,128.716660,130.783340,125.000000,125.949997,113.106728,565662
2020-04-21,123.333336,123.333336,119.416664,121.683334,109.275139,380493
2020-04-22,120.000000,122.916664,118.333336,121.733330,109.320045,297690
2020-04-23,122.400002,125.233330,121.849998,123.216667,110.652115,312636
2020-04-24,122.000000,122.216667,119.416664,119.683334,107.479080,375330
2020-04-27,121.566666,122.733330,120.449997,121.599998,109.200302,224463
